,LeadID,ContaMediaAccount,Distance,SemDistCosine,SemDistHamming,SemDistCorrel,DistVIPHamming,WeightSem,Final,Final2,LeadLong,LeadLat,AgentLong,AgentLat,StoryLead,StoryAgent,VIPLeadStory,VIPAgentStory
4657,10117,118,88.8224993736438,0.9616499420683722,0.5444444444444445,0.45979610271171,0.10000000000000009,0,0.0,0.02027751219026526,-7.93,41.18,-7.31,41.83,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[2.0, 57.0, 2.0, 1.0, 1.0, 1.0, 9.0, 50.0, 0.0]",['10' '10' '10' '10'],['6' '2' '1' '1']
4658,10117,119,72.87845079723168,0.9643813413018505,0.5444444444444445,0.5360418350606084,0.10000000000000009,0,0.0,0.020666919199599353,-7.93,41.18,-7.61,41.79,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[2.0, 21.0, 2.0, 1.0, 8.0, 5.0, -1.0, 20.0, 0.0]",['10' '10' '10' '10'],['1' '1' '0' '1']
4659,10117,120,70.13314962092241,0.9567220610209578,0.21111111111111125,0.32125791394514985,0.10000000000000009,0,0.0,0.020733230582306212,-7.93,41.18,-8.62,41.54,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[8.0, 27.0, 2.0, 6.0, 13.0, 12.0, 8.0, 20.0, 1.0]",['10' '10' '10' '10'],['4' '0' '1' '1']
4661,10117,122,71.40781417677812,0.9754106408381935,0.3222222222222223,0.3641070995817479,0.10000000000000009,0,0.0,0.020702468109460328,-7.93,41.18,-7.86,40.54,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['10' '10' '10' '10'],['0' '0' '1' '0']
4662,10117,123,86.6414184896127,0.9631766457204018,0.3222222222222223,0.35286225575921615,0.10000000000000009,0,0.0,0.020331221840076096,-7.93,41.18,-7.57,40.45,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 28.0, 5.0, 6.0, 11.0, 5.0, 2.0, 20.0, 0.0]",['10' '10' '10' '10'],['1' '2' '0' '1']
4663,10117,124,57.84577494458179,0.9378233138024156,0.21111111111111125,0.2883003138830066,0.10000000000000009,0,0.0,0.021027463590633517,-7.93,41.18,-7.91,40.66,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 27.0, 10.0, 6.0, 2.0, 6.0, 4.0, 20.0, 0.0]",['10' '10' '10' '10'],['7' '0' '1' '0']
4655,10117,116,72.09105207877059,0.9726045084040333,0.5444444444444445,0.5232661776459923,0.10000000000000009,0,0.0,0.020685960164353732,-7.93,41.18,-8.61,41.58,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[2.0, 54.0, 2.0, 6.0, 2.0, 7.0, 11.0, 50.0, 0.0]",['10' '10' '10' '10'],['4' '1' '1' '0']
4656,10117,117,55.426608577270805,0.9796393757078119,0.5444444444444445,0.567649555893426,0.10000000000000009,0,0.0,0.021084909092114416,-7.93,41.18,-8.57,41.31,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 56.0, 2.0, 1.0, 9.0, 1.0, 11.0, 50.0, 0.0]",['10' '10' '10' '10'],['5' '0' '0' '0']
4653,10117,114,88.9718784772504,0.9657491990325439,0.21111111111111125,0.3485347020235759,0.10000000000000009,0,0.0,0.02027382848706059,-7.93,41.18,-7.95,40.38,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[8.0, 27.0, 2.0, 6.0, 13.0, 7.0, 10.0, 20.0, 1.0]",['10' '10' '10' '10'],['8' '1' '1' '1']
4652,10117,113,74.42096382754036,0.9324635305560678,0.3222222222222223,0.2396384211775244,0.10000000000000009,0,0.0,0.020629567037930282,-7.93,41.18,-8.69,41.53,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[10.0, 46.0, 2.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['10' '10' '10' '10'],['6' '0' '1' '0']
4651,10117,112,8.178968056388905,0.9429595122060874,0.3222222222222223,0.3132109207962401,0.10000000000000009,0,0.0,0.022177038394330544,-7.93,41.18,-7.96,41.11,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[10.0, 23.0, 2.0, 6.0, 13.0, 8.0, 6.0, 20.0, 1.0]",['10' '10' '10' '10'],['3' '2' '0' '1']
4650,10117,111,55.53019048626048,0.9777829002942297,0.43333333333333346,0.44121354735692075,0.10000000000000009,0,0.0,0.021082452644645963,-7.93,41.18,-8.52,41.41,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 43.0, 2.0, 6.0, 10.0, 1.0, 7.0, 30.0, 0.0]",['10' '10' '10' '10'],['0' '0' '0' '0']
4649,10117,110,31.766694067276205,0.9728848480154499,0.3222222222222223,0.3892058377930858,0.10000000000000009,0,0.0,0.021638699266192593,-7.93,41.18,-8.29,41.09,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 24.0, 5.0, 1.0, 2.0, 5.0, 5.0, 20.0, 0.0]",['10' '10' '10' '10'],['6' '0' '1' '1']
4648,10117,109,57.84577494458179,0.9456801008109722,0.3222222222222223,0.2958519787314734,0.10000000000000009,0,0.0,0.021027463590633517,-7.93,41.18,-7.91,40.66,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 46.0, 2.0, 6.0, 9.0, 1.0, -1.0, 50.0, 0.0]",['10' '10' '10' '10'],['3' '0' '0' '1']
4647,10117,108,86.6414184896127,0.9749183647393815,0.43333333333333346,0.5352391990463296,0.10000000000000009,0,0.0,0.020331221840076096,-7.93,41.18,-7.57,40.45,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[2.0, 34.0, 10.0, 6.0, 13.0, 7.0, 6.0, 30.0, 0.0]",['10' '10' '10' '10'],['5' '1' '0' '1']
4664,10117,125,31.4319118564104,0.9772869644821961,0.43333333333333346,0.8284850327332811,0.10000000000000009,0,0.0,0.021646433612574373,-7.93,41.18,-8.29,41.1,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 47.0, 2.0, 1.0, 10.0, 7.0, 6.0, 50.0, 0.0]",['10' '10' '10' '10'],['1' '0' '0' '1']
4665,10117,126,55.53019048626048,0.9826378101221519,0.43333333333333346,0.47362173001101016,0.10000000000000009,0,0.0,0.021082452644645963,-7.93,41.18,-8.52,41.41,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['10' '10' '10' '10'],['2' '0' '1' '0']
4671,10117,132,55.7230092684388,0.9772175001557483,0.43333333333333346,0.700189882591608,0.10000000000000009,0,0.0,0.02107787918011585,-7.93,41.18,-8.57,41.32,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 24.0, 2.0, 1.0, 13.0, 3.0, 10.0, 20.0, 0.0]",['10' '10' '10' '10'],['1' '0' '1' '0']
4672,10117,133,88.8224993736438,0.9588372807799374,0.21111111111111125,0.3037413564358471,0.10000000000000009,0,0.0,0.02027751219026526,-7.93,41.18,-7.31,41.83,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 48.0, 10.0, 6.0, 1.0, 10.0, 8.0, 50.0, 0.0]",['10' '10' '10' '10'],['6' '2' '1' '0']
4674,10117,135,71.41867530715203,0.9785944532094274,0.3222222222222223,0.3402888073719286,0.10000000000000009,0,0.0,0.020702205792930566,-7.93,41.18,-8.62,41.56,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['10' '10' '10' '10'],['5' '0' '1' '1']
4675,10117,136,296.6752808277968,0.984449895214639,0.5444444444444445,0.7458887323443403,0.10000000000000009,0,0.0,0.01425919770436623,-7.93,41.18,-9.11,38.67,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 35.0, 2.0, 1.0, 13.0, 4.0, 4.0, 30.0, 0.0]",['10' '10' '10' '10'],['5' '0' '1' '1']
4676,10117,137,71.40781417677812,0.9776946704660284,0.5444444444444445,0.659777527647695,0.10000000000000009,0,0.0,0.020702468109460328,-7.93,41.18,-7.86,40.54,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[2.0, 38.0, 10.0, 1.0, 8.0, 3.0, 7.0, 30.0, 0.0]",['10' '10' '10' '10'],['1' '2' '1' '1']
4669,10117,130,267.00019769806954,0.9843706346416948,0.5444444444444445,0.9419979576652091,0.10000000000000009,0,0.0,0.015264331046656792,-7.93,41.18,-8.99,38.92,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 42.0, 2.0, 1.0, 20.0, 5.0, 10.0, 30.0, 0.0]",['10' '10' '10' '10'],['7' '2' '0' '1']
4667,10117,128,75.00430561219625,0.9854514199020187,0.3222222222222223,0.3344361268031291,0.10000000000000009,0,0.0,0.0206154237013893,-7.93,41.18,-8.69,41.54,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[10.0, 55.0, 5.0, 1.0, 20.0, 8.0, 8.0, 50.0, 1.0]",['10' '10' '10' '10'],['4' '0' '0' '0']
4666,10117,127,7.128881511444661,0.9604038843085922,0.43333333333333346,0.37470351568724203,0.10000000000000009,0,0.0,0.022200700855796316,-7.93,41.18,-7.96,41.12,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[2.0, 40.0, 10.0, 6.0, 2.0, 4.0, 7.0, 30.0, 0.0]",['10' '10' '10' '10'],['9' '0' '1' '1']
4668,10117,129,87.86012850159415,0.9664859831432294,0.6555555555555557,0.535795243786836,0.10000000000000009,0,0.0,0.020301228324867585,-7.93,41.18,-7.95,40.39,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 54.0, 2.0, 1.0, 11.0, 8.0, -1.0, 50.0, 0.0]",['10' '10' '10' '10'],['1' '2' '0' '1']
4646,10117,107,72.51607229949175,0.9746309507465727,0.21111111111111125,0.26219273176228874,0.10000000000000009,0,0.0,0.020675684455429968,-7.93,41.18,-7.86,40.53,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[8.0, 53.0, 2.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['10' '10' '10' '10'],['0' '2' '1' '0']
4640,10117,101,71.41385595158498,0.9553598149320195,0.21111111111111125,0.2409375533207515,0.10000000000000009,0,0.0,0.020702322189754825,-7.93,41.18,-8.61,41.57,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[10.0, 50.0, 2.0, 6.0, 2.0, 3.0, 7.0, 50.0, 1.0]",['10' '10' '10' '10'],['8' '2' '1' '1']
4641,10117,102,55.15103733301844,0.975163999411201,0.10000000000000009,0.23346753898978007,0.10000000000000009,0,0.0,0.021091442877787702,-7.93,41.18,-8.57,41.3,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[8.0, 55.0, 5.0, 6.0, 20.0, 10.0, 2.0, 50.0, 1.0]",['10' '10' '10' '10'],['5' '0' '0' '1']
4642,10117,103,87.92241683917605,0.9878973480746136,0.43333333333333346,0.7209560475218197,0.10000000000000009,0,0.0,0.020299694164218927,-7.93,41.18,-7.31,41.82,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 56.0, 2.0, 1.0, 17.0, 7.0, 7.0, 50.0, 0.0]",['10' '10' '10' '10'],['8' '2' '1' '0']
4643,10117,104,70.81487042221468,0.9832739368782932,0.5444444444444445,0.6721048955289584,0.10000000000000009,0,0.0,0.02071678376529005,-7.93,41.18,-7.61,41.77,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 43.0, 2.0, 1.0, 8.0, 1.0, 10.0, 30.0, 0.0]",['10' '10' '10' '10'],['9' '0' '1' '0']
4645,10117,106,299.82283533642016,0.9613067677854022,0.10000000000000009,0.2108585165261376,0.10000000000000009,0,0.0,0.014148397953958598,-7.93,41.18,-9.11,38.64,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[8.0, 50.0, 10.0, 6.0, 17.0, 3.0, 2.0, 50.0, 1.0]",['10' '10' '10' '10'],['9' '0' '0' '1']
4678,10117,139,56.73430041409093,0.9748442745528313,0.43333333333333346,0.3722184965565374,0.10000000000000009,0,0.0,0.02105387611785319,-7.93,41.18,-7.91,40.67,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['10' '10' '10' '10'],['0' '2' '0' '1']
4677,10117,138,84.55985266986555,0.9474014344711146,0.43333333333333346,0.3389973189795209,0.10000000000000009,0,0.0,0.02038234891591581,-7.93,41.18,-7.57,40.47,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 50.0, 5.0, 1.0, 2.0, 8.0, -1.0, 50.0, 0.0]",['10' '10' '10' '10'],['7' '2' '0' '1']
4679,10117,140,30.871800670593093,0.9781347952682149,0.43333333333333346,0.6502831555084702,0.10000000000000009,0,0.0,0.02165936747297591,-7.93,41.18,-8.29,41.12,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[2.0, 47.0, 5.0, 1.0, 17.0, 5.0, 6.0, 50.0, 0.0]",['10' '10' '10' '10'],['1' '2' '1' '1']
4623,10116,124,99.43760057781029,0.9567218010784755,0.6555555555555557,0.552366983574118,0.10000000000000009,0.9666666666666667,220.41141371377114,0.5702689317695593,-8.49,41.44,-7.91,40.66,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 27.0, 10.0, 6.0, 2.0, 6.0, 4.0, 20.0, 0.0]",['10' '10' '10' '10'],['7' '0' '1' '0']
4622,10116,123,134.49342048725788,0.9672071558253305,0.6555555555555557,0.5630973768437783,0.10000000000000009,0.5,121.82632121583144,0.352426374688506,-8.49,41.44,-7.57,40.45,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 28.0, 5.0, 6.0, 11.0, 5.0, 2.0, 20.0, 0.0]",['10' '10' '10' '10'],['1' '2' '0' '1']
4620,10116,121,314.6882835193204,0.9527771558525852,0.3222222222222223,0.4445498511170616,0.10000000000000009,0,0.0,0.013612924611584374,-8.49,41.44,-9.11,38.65,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 31.0, 2.0, 6.0, 13.0, 12.0, 6.0, 30.0, 0.0]",['10' '10' '10' '10'],['1' '2' '1' '1']
4621,10116,122,113.18536632297213,0.9842194393370383,0.43333333333333346,0.5612399084747226,0.10000000000000009,0,0.0,0.01966760365873351,-8.49,41.44,-7.86,40.54,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['10' '10' '10' '10'],['0' '0' '1' '0']
4624,10116,125,41.336472898893796,0.9301447070904146,0.43333333333333346,0.59733104611702,0.10000000000000009,0,0.0,0.0214164312410146,-8.49,41.44,-8.29,41.1,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 47.0, 2.0, 1.0, 10.0, 7.0, 6.0, 50.0, 0.0]",['10' '10' '10' '10'],['1' '0' '0' '1']
4625,10116,126,4.169454336537146,0.9713310887292826,0.3222222222222223,0.3781593490909207,0.10000000000000009,0,0.0,0.022267252764170593,-8.49,41.44,-8.52,41.41,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['10' '10' '10' '10'],['2' '0' '1' '0']
4619,10116,120,15.520642537610307,0.9555556646621208,0.21111111111111125,0.3219167048361176,0.10000000000000009,0,0.0,0.02201089179161966,-8.49,41.44,-8.62,41.54,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[8.0, 27.0, 2.0, 6.0, 13.0, 12.0, 8.0, 20.0, 1.0]",['10' '10' '10' '10'],['4' '0' '1' '1']
4626,10116,127,56.81121880958025,0.9497944444482519,0.3222222222222223,0.39406763902283454,0.10000000000000009,0,0.0,0.021052049334694706,-8.49,41.44,-7.96,41.12,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 40.0, 10.0, 6.0, 2.0, 4.0, 7.0, 30.0, 0.0]",['10' '10' '10' '10'],['9' '0' '1' '1']
4627,10116,128,20.02876124116446,0.9637896547740455,0.21111111111111125,0.34322477939446183,0.10000000000000009,0,0.0,0.02190824590785021,-8.49,41.44,-8.69,41.54,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[10.0, 55.0, 5.0, 1.0, 20.0, 8.0, 8.0, 50.0, 1.0]",['10' '10' '10' '10'],['4' '0' '0' '0']
4613,10116,114,126.29947114154932,0.9658072556151156,0.21111111111111125,0.35164322997849967,0.10000000000000009,0,0.0,0.01933133541322096,-8.49,41.44,-7.95,40.38,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[8.0, 27.0, 2.0, 6.0, 13.0, 7.0, 10.0, 20.0, 1.0]",['10' '10' '10' '10'],['8' '1' '1' '1']
4614,10116,115,284.5108327452989,0.9708491385980645,0.5444444444444445,0.6102933959455243,0.10000000000000009,0,0.0,0.014679549286497222,-8.49,41.44,-8.99,38.91,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 25.0, 2.0, 1.0, 11.0, 4.0, 5.0, 20.0, 0.0]",['10' '10' '10' '10'],['5' '0' '0' '1']
4615,10116,116,18.498154163426605,0.9179850702902015,0.21111111111111125,0.29193677817340535,0.10000000000000009,0,0.0,0.021943150317048223,-8.49,41.44,-8.61,41.58,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 54.0, 2.0, 6.0, 2.0, 7.0, 11.0, 50.0, 0.0]",['10' '10' '10' '10'],['4' '1' '1' '0']
4616,10116,117,15.922178289464643,0.9349178589945075,0.43333333333333346,0.4266471627963674,0.10000000000000009,0,0.0,0.022001768604149426,-8.49,41.44,-8.57,41.31,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 56.0, 2.0, 1.0, 9.0, 1.0, 11.0, 50.0, 0.0]",['10' '10' '10' '10'],['5' '0' '0' '0']
4617,10116,118,107.22477473075999,0.9062278930400347,0.43333333333333346,0.292945430912882,0.10000000000000009,0,0.0,0.019818557598100826,-8.49,41.44,-7.31,41.83,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 57.0, 2.0, 1.0, 1.0, 1.0, 9.0, 50.0, 0.0]",['10' '10' '10' '10'],['6' '2' '1' '1']
4618,10116,119,82.86345710639823,0.9351035261676447,0.43333333333333346,0.401945566734549,0.10000000000000009,0,0.0,0.020423920850160034,-8.49,41.44,-7.61,41.79,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 21.0, 2.0, 1.0, 8.0, 5.0, -1.0, 20.0, 0.0]",['10' '10' '10' '10'],['1' '1' '0' '1']
4628,10116,129,125.26117342258058,0.9205187756542089,0.5444444444444445,0.39121053078772355,0.10000000000000009,0,0.0,0.01935817208771064,-8.49,41.44,-7.95,40.39,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 54.0, 2.0, 1.0, 11.0, 8.0, -1.0, 50.0, 0.0]",['10' '10' '10' '10'],['1' '2' '0' '1']
4636,10116,137,113.18536632297213,0.9744504131929125,0.43333333333333346,0.7156584236860926,0.10000000000000009,0,0.0,0.01966760365873351,-8.49,41.44,-7.86,40.54,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 38.0, 10.0, 1.0, 8.0, 3.0, 7.0, 30.0, 0.0]",['10' '10' '10' '10'],['1' '2' '1' '1']
4637,10116,138,132.67256728701105,0.9011560621023913,0.43333333333333346,0.34720764925159586,0.10000000000000009,0,0.0,0.019165788079622215,-8.49,41.44,-7.57,40.47,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 50.0, 5.0, 1.0, 2.0, 8.0, -1.0, 50.0, 0.0]",['10' '10' '10' '10'],['7' '2' '0' '1']
4638,10116,139,98.46742142681711,0.9853452796839248,0.43333333333333346,0.49831340079730146,0.10000000000000009,0,0.0,0.020038277834514194,-8.49,41.44,-7.91,40.67,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['10' '10' '10' '10'],['0' '2' '0' '1']
4639,10116,140,39.311700498627104,0.9434443265201601,0.3222222222222223,0.5128193743603633,0.10000000000000009,0,0.0,0.021463650656432444,-8.49,41.44,-8.29,41.12,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 47.0, 5.0, 1.0, 17.0, 5.0, 6.0, 50.0, 0.0]",['10' '10' '10' '10'],['1' '2' '1' '1']
4635,10116,136,312.4948181296446,0.957724470873906,0.43333333333333346,0.6072653853540046,0.10000000000000009,0,0.0,0.013693253151474101,-8.49,41.44,-9.11,38.67,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 35.0, 2.0, 1.0, 13.0, 4.0, 4.0, 30.0, 0.0]",['10' '10' '10' '10'],['5' '0' '1' '1']
4634,10116,135,17.183046156622275,0.9536232176837905,0.21111111111111125,0.29985512494146604,0.10000000000000009,0,0.0,0.021973096136943874,-8.49,41.44,-8.62,41.56,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['10' '10' '10' '10'],['5' '0' '1' '1']
4629,10116,130,283.41093389295645,0.9685225194460905,0.43333333333333346,0.6659873962990261,0.10000000000000009,0,0.0,0.01471696524787103,-8.49,41.44,-8.99,38.92,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 42.0, 2.0, 1.0, 20.0, 5.0, 10.0, 30.0, 0.0]",['10' '10' '10' '10'],['7' '2' '0' '1']
4631,10116,132,14.919723228240192,0.9710362838207675,0.5444444444444445,0.8237992375688028,0.10000000000000009,0,0.0,0.022024538060348958,-8.49,41.44,-8.57,41.32,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 24.0, 2.0, 1.0, 13.0, 3.0, 10.0, 20.0, 0.0]",['10' '10' '10' '10'],['1' '0' '1' '0']
4630,10116,131,19.44280752140569,0.9411128440734917,0.3222222222222223,0.45469382989517376,0.10000000000000009,0,0.0,0.021921614732464262,-8.49,41.44,-8.61,41.59,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 51.0, 2.0, 1.0, 13.0, 4.0, 11.0, 50.0, 0.0]",['10' '10' '10' '10'],['6' '1' '1' '0']
4632,10116,133,107.22477473075999,0.929020893891712,0.43333333333333346,0.3922842550818103,0.10000000000000009,0,0.0,0.019818557598100826,-8.49,41.44,-7.31,41.83,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 48.0, 10.0, 6.0, 1.0, 10.0, 8.0, 50.0, 0.0]",['10' '10' '10' '10'],['6' '2' '1' '0']
4633,10116,134,82.86345710639823,0.938413924325394,0.5444444444444445,0.44773429005041376,0.10000000000000009,0,0.0,0.020423920850160034,-8.49,41.44,-7.61,41.79,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 27.0, 2.0, 1.0, 1.0, 6.0, 5.0, 20.0, 0.0]",['10' '10' '10' '10'],['0' '2' '1' '0']
4612,10116,113,19.43455595079412,0.8826866859168077,0.21111111111111125,0.2128358900013719,0.10000000000000009,0,0.0,0.021921802937924742,-8.49,41.44,-8.69,41.53,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[10.0, 46.0, 2.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['10' '10' '10' '10'],['6' '0' '1' '0']
4611,10116,112,57.516798171037436,0.9481059775588235,0.21111111111111125,0.30868814455943633,0.10000000000000009,0,0.0,0.021035284686187698,-8.49,41.44,-7.96,41.11,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[10.0, 23.0, 2.0, 6.0, 13.0, 8.0, 6.0, 20.0, 1.0]",['10' '10' '10' '10'],['3' '2' '0' '1']
4565,10115,106,291.5869117153653,0.9937221453105239,0.5444444444444445,0.7273074956064698,0.10000000000000009,0.5750000000000001,65.6305572984071,0.3293426407428449,-8.26,41.18,-9.11,38.64,"[10.0, 57.0, 10.0, 1.0, 18.0, 8.0, 2.0, 50.0, 1.0]","[8.0, 50.0, 10.0, 6.0, 17.0, 3.0, 2.0, 50.0, 1.0]",['10' '10' '10' '10'],['9' '0' '0' '1']
4554,10114,135,110.23820988928362,0.9813276991056987,0.6555555555555557,0.5516009561083239,0.6000000000000001,0.8666666666666667,208.94564036067302,0.5558278759465931,-7.88,40.74,-8.62,41.56,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['1' '1' '1' '1'],['5' '0' '1' '1']
4545,10114,126,91.80566307588063,0.9506278759361395,0.6555555555555557,0.6662225183211193,0.3500000000000001,0.75,196.20751485584384,0.5008756398911639,-7.88,40.74,-8.52,41.41,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['1' '1' '1' '1'],['2' '0' '1' '0']
