,LeadID,ContaMediaAccount,Distance,SemDistCosine,SemDistHamming,SemDistCorrel,DistVIPHamming,WeightSem,Final,Final2,LeadLong,LeadLat,AgentLong,AgentLat,StoryLead,StoryAgent,VIPLeadStory,VIPAgentStory
4652,10117,113,74.42096383,0.932463531,0.322222222,0.239638421,0.1,0,0,0.020629567,-7.93,41.18,-8.69,41.53,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[10.0, 46.0, 2.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['10' '10' '10' '10'],['6' '0' '1' '0']
4651,10117,112,8.178968056,0.942959512,0.322222222,0.313210921,0.1,0,0,0.022177038,-7.93,41.18,-7.96,41.11,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[10.0, 23.0, 2.0, 6.0, 13.0, 8.0, 6.0, 20.0, 1.0]",['10' '10' '10' '10'],['3' '2' '0' '1']
4650,10117,111,55.53019049,0.9777829,0.433333333,0.441213547,0.1,0,0,0.021082453,-7.93,41.18,-8.52,41.41,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 43.0, 2.0, 6.0, 10.0, 1.0, 7.0, 30.0, 0.0]",['10' '10' '10' '10'],['0' '0' '0' '0']
4649,10117,110,31.76669407,0.972884848,0.322222222,0.389205838,0.1,0,0,0.021638699,-7.93,41.18,-8.29,41.09,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 24.0, 5.0, 1.0, 2.0, 5.0, 5.0, 20.0, 0.0]",['10' '10' '10' '10'],['6' '0' '1' '1']
4648,10117,109,57.84577494,0.945680101,0.322222222,0.295851979,0.1,0,0,0.021027464,-7.93,41.18,-7.91,40.66,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 46.0, 2.0, 6.0, 9.0, 1.0, -1.0, 50.0, 0.0]",['10' '10' '10' '10'],['3' '0' '0' '1']
4647,10117,108,86.64141849,0.974918365,0.433333333,0.535239199,0.1,0,0,0.020331222,-7.93,41.18,-7.57,40.45,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[2.0, 34.0, 10.0, 6.0, 13.0, 7.0, 6.0, 30.0, 0.0]",['10' '10' '10' '10'],['5' '1' '0' '1']
4664,10117,125,31.43191186,0.977286964,0.433333333,0.828485033,0.1,0,0,0.021646434,-7.93,41.18,-8.29,41.1,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 47.0, 2.0, 1.0, 10.0, 7.0, 6.0, 50.0, 0.0]",['10' '10' '10' '10'],['1' '0' '0' '1']
4665,10117,126,55.53019049,0.98263781,0.433333333,0.47362173,0.1,0,0,0.021082453,-7.93,41.18,-8.52,41.41,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['10' '10' '10' '10'],['2' '0' '1' '0']
4671,10117,132,55.72300927,0.9772175,0.433333333,0.700189883,0.1,0,0,0.021077879,-7.93,41.18,-8.57,41.32,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 24.0, 2.0, 1.0, 13.0, 3.0, 10.0, 20.0, 0.0]",['10' '10' '10' '10'],['1' '0' '1' '0']
4672,10117,133,88.82249937,0.958837281,0.211111111,0.303741356,0.1,0,0,0.020277512,-7.93,41.18,-7.31,41.83,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 48.0, 10.0, 6.0, 1.0, 10.0, 8.0, 50.0, 0.0]",['10' '10' '10' '10'],['6' '2' '1' '0']
4674,10117,135,71.41867531,0.978594453,0.322222222,0.340288807,0.1,0,0,0.020702206,-7.93,41.18,-8.62,41.56,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['10' '10' '10' '10'],['5' '0' '1' '1']
4675,10117,136,296.6752808,0.984449895,0.544444444,0.745888732,0.1,0,0,0.014259198,-7.93,41.18,-9.11,38.67,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 35.0, 2.0, 1.0, 13.0, 4.0, 4.0, 30.0, 0.0]",['10' '10' '10' '10'],['5' '0' '1' '1']
4676,10117,137,71.40781418,0.97769467,0.544444444,0.659777528,0.1,0,0,0.020702468,-7.93,41.18,-7.86,40.54,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[2.0, 38.0, 10.0, 1.0, 8.0, 3.0, 7.0, 30.0, 0.0]",['10' '10' '10' '10'],['1' '2' '1' '1']
4669,10117,130,267.0001977,0.984370635,0.544444444,0.941997958,0.1,0,0,0.015264331,-7.93,41.18,-8.99,38.92,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 42.0, 2.0, 1.0, 20.0, 5.0, 10.0, 30.0, 0.0]",['10' '10' '10' '10'],['7' '2' '0' '1']
4667,10117,128,75.00430561,0.98545142,0.322222222,0.334436127,0.1,0,0,0.020615424,-7.93,41.18,-8.69,41.54,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[10.0, 55.0, 5.0, 1.0, 20.0, 8.0, 8.0, 50.0, 1.0]",['10' '10' '10' '10'],['4' '0' '0' '0']
4666,10117,127,7.128881511,0.960403884,0.433333333,0.374703516,0.1,0,0,0.022200701,-7.93,41.18,-7.96,41.12,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[2.0, 40.0, 10.0, 6.0, 2.0, 4.0, 7.0, 30.0, 0.0]",['10' '10' '10' '10'],['9' '0' '1' '1']
4668,10117,129,87.8601285,0.966485983,0.655555556,0.535795244,0.1,0,0,0.020301228,-7.93,41.18,-7.95,40.39,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 54.0, 2.0, 1.0, 11.0, 8.0, -1.0, 50.0, 0.0]",['10' '10' '10' '10'],['1' '2' '0' '1']
4646,10117,107,72.5160723,0.974630951,0.211111111,0.262192732,0.1,0,0,0.020675684,-7.93,41.18,-7.86,40.53,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[8.0, 53.0, 2.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['10' '10' '10' '10'],['0' '2' '1' '0']
4640,10117,101,71.41385595,0.955359815,0.211111111,0.240937553,0.1,0,0,0.020702322,-7.93,41.18,-8.61,41.57,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[10.0, 50.0, 2.0, 6.0, 2.0, 3.0, 7.0, 50.0, 1.0]",['10' '10' '10' '10'],['8' '2' '1' '1']
4641,10117,102,55.15103733,0.975163999,0.1,0.233467539,0.1,0,0,0.021091443,-7.93,41.18,-8.57,41.3,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[8.0, 55.0, 5.0, 6.0, 20.0, 10.0, 2.0, 50.0, 1.0]",['10' '10' '10' '10'],['5' '0' '0' '1']
4642,10117,103,87.92241684,0.987897348,0.433333333,0.720956048,0.1,0,0,0.020299694,-7.93,41.18,-7.31,41.82,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 56.0, 2.0, 1.0, 17.0, 7.0, 7.0, 50.0, 0.0]",['10' '10' '10' '10'],['8' '2' '1' '0']
4643,10117,104,70.81487042,0.983273937,0.544444444,0.672104896,0.1,0,0,0.020716784,-7.93,41.18,-7.61,41.77,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 43.0, 2.0, 1.0, 8.0, 1.0, 10.0, 30.0, 0.0]",['10' '10' '10' '10'],['9' '0' '1' '0']
4645,10117,106,299.8228353,0.961306768,0.1,0.210858517,0.1,0,0,0.014148398,-7.93,41.18,-9.11,38.64,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[8.0, 50.0, 10.0, 6.0, 17.0, 3.0, 2.0, 50.0, 1.0]",['10' '10' '10' '10'],['9' '0' '0' '1']
4678,10117,139,56.73430041,0.974844275,0.433333333,0.372218497,0.1,0,0,0.021053876,-7.93,41.18,-7.91,40.67,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['10' '10' '10' '10'],['0' '2' '0' '1']
4677,10117,138,84.55985267,0.947401434,0.433333333,0.338997319,0.1,0,0,0.020382349,-7.93,41.18,-7.57,40.47,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[5.0, 50.0, 5.0, 1.0, 2.0, 8.0, -1.0, 50.0, 0.0]",['10' '10' '10' '10'],['7' '2' '0' '1']
4679,10117,140,30.87180067,0.978134795,0.433333333,0.650283156,0.1,0,0,0.021659367,-7.93,41.18,-8.29,41.12,"[2.0, 37.0, 2.0, 1.0, 11.0, 8.0, 11.0, 30.0, 0.0]","[2.0, 47.0, 5.0, 1.0, 17.0, 5.0, 6.0, 50.0, 0.0]",['10' '10' '10' '10'],['1' '2' '1' '1']
4623,10116,124,99.43760058,0.956721801,0.655555556,0.552366984,0.1,0.966666667,220.4114137,0.570268932,-8.49,41.44,-7.91,40.66,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 27.0, 10.0, 6.0, 2.0, 6.0, 4.0, 20.0, 0.0]",['10' '10' '10' '10'],['7' '0' '1' '0']
4622,10116,123,134.4934205,0.967207156,0.655555556,0.563097377,0.1,0.5,121.8263212,0.352426375,-8.49,41.44,-7.57,40.45,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 28.0, 5.0, 6.0, 11.0, 5.0, 2.0, 20.0, 0.0]",['10' '10' '10' '10'],['1' '2' '0' '1']
4620,10116,121,314.6882835,0.952777156,0.322222222,0.444549851,0.1,0,0,0.013612925,-8.49,41.44,-9.11,38.65,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 31.0, 2.0, 6.0, 13.0, 12.0, 6.0, 30.0, 0.0]",['10' '10' '10' '10'],['1' '2' '1' '1']
4621,10116,122,113.1853663,0.984219439,0.433333333,0.561239908,0.1,0,0,0.019667604,-8.49,41.44,-7.86,40.54,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[8.0, 36.0, 10.0, 1.0, 9.0, 6.0, 7.0, 30.0, 1.0]",['10' '10' '10' '10'],['0' '0' '1' '0']
4624,10116,125,41.3364729,0.930144707,0.433333333,0.597331046,0.1,0,0,0.021416431,-8.49,41.44,-8.29,41.1,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 47.0, 2.0, 1.0, 10.0, 7.0, 6.0, 50.0, 0.0]",['10' '10' '10' '10'],['1' '0' '0' '1']
4625,10116,126,4.169454337,0.971331089,0.322222222,0.378159349,0.1,0,0,0.022267253,-8.49,41.44,-8.52,41.41,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['10' '10' '10' '10'],['2' '0' '1' '0']
4619,10116,120,15.52064254,0.955555665,0.211111111,0.321916705,0.1,0,0,0.022010892,-8.49,41.44,-8.62,41.54,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[8.0, 27.0, 2.0, 6.0, 13.0, 12.0, 8.0, 20.0, 1.0]",['10' '10' '10' '10'],['4' '0' '1' '1']
4626,10116,127,56.81121881,0.949794444,0.322222222,0.394067639,0.1,0,0,0.021052049,-8.49,41.44,-7.96,41.12,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 40.0, 10.0, 6.0, 2.0, 4.0, 7.0, 30.0, 0.0]",['10' '10' '10' '10'],['9' '0' '1' '1']
4627,10116,128,20.02876124,0.963789655,0.211111111,0.343224779,0.1,0,0,0.021908246,-8.49,41.44,-8.69,41.54,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[10.0, 55.0, 5.0, 1.0, 20.0, 8.0, 8.0, 50.0, 1.0]",['10' '10' '10' '10'],['4' '0' '0' '0']
4613,10116,114,126.2994711,0.965807256,0.211111111,0.35164323,0.1,0,0,0.019331335,-8.49,41.44,-7.95,40.38,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[8.0, 27.0, 2.0, 6.0, 13.0, 7.0, 10.0, 20.0, 1.0]",['10' '10' '10' '10'],['8' '1' '1' '1']
4614,10116,115,284.5108327,0.970849139,0.544444444,0.610293396,0.1,0,0,0.014679549,-8.49,41.44,-8.99,38.91,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 25.0, 2.0, 1.0, 11.0, 4.0, 5.0, 20.0, 0.0]",['10' '10' '10' '10'],['5' '0' '0' '1']
4615,10116,116,18.49815416,0.91798507,0.211111111,0.291936778,0.1,0,0,0.02194315,-8.49,41.44,-8.61,41.58,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 54.0, 2.0, 6.0, 2.0, 7.0, 11.0, 50.0, 0.0]",['10' '10' '10' '10'],['4' '1' '1' '0']
4616,10116,117,15.92217829,0.934917859,0.433333333,0.426647163,0.1,0,0,0.022001769,-8.49,41.44,-8.57,41.31,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 56.0, 2.0, 1.0, 9.0, 1.0, 11.0, 50.0, 0.0]",['10' '10' '10' '10'],['5' '0' '0' '0']
4617,10116,118,107.2247747,0.906227893,0.433333333,0.292945431,0.1,0,0,0.019818558,-8.49,41.44,-7.31,41.83,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 57.0, 2.0, 1.0, 1.0, 1.0, 9.0, 50.0, 0.0]",['10' '10' '10' '10'],['6' '2' '1' '1']
4618,10116,119,82.86345711,0.935103526,0.433333333,0.401945567,0.1,0,0,0.020423921,-8.49,41.44,-7.61,41.79,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 21.0, 2.0, 1.0, 8.0, 5.0, -1.0, 20.0, 0.0]",['10' '10' '10' '10'],['1' '1' '0' '1']
4628,10116,129,125.2611734,0.920518776,0.544444444,0.391210531,0.1,0,0,0.019358172,-8.49,41.44,-7.95,40.39,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 54.0, 2.0, 1.0, 11.0, 8.0, -1.0, 50.0, 0.0]",['10' '10' '10' '10'],['1' '2' '0' '1']
4636,10116,137,113.1853663,0.974450413,0.433333333,0.715658424,0.1,0,0,0.019667604,-8.49,41.44,-7.86,40.54,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 38.0, 10.0, 1.0, 8.0, 3.0, 7.0, 30.0, 0.0]",['10' '10' '10' '10'],['1' '2' '1' '1']
4637,10116,138,132.6725673,0.901156062,0.433333333,0.347207649,0.1,0,0,0.019165788,-8.49,41.44,-7.57,40.47,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 50.0, 5.0, 1.0, 2.0, 8.0, -1.0, 50.0, 0.0]",['10' '10' '10' '10'],['7' '2' '0' '1']
4638,10116,139,98.46742143,0.98534528,0.433333333,0.498313401,0.1,0,0,0.020038278,-8.49,41.44,-7.91,40.67,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[8.0, 36.0, 10.0, 1.0, 11.0, 10.0, 6.0, 30.0, 1.0]",['10' '10' '10' '10'],['0' '2' '0' '1']
4639,10116,140,39.3117005,0.943444327,0.322222222,0.512819374,0.1,0,0,0.021463651,-8.49,41.44,-8.29,41.12,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 47.0, 5.0, 1.0, 17.0, 5.0, 6.0, 50.0, 0.0]",['10' '10' '10' '10'],['1' '2' '1' '1']
4635,10116,136,312.4948181,0.957724471,0.433333333,0.607265385,0.1,0,0,0.013693253,-8.49,41.44,-9.11,38.67,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 35.0, 2.0, 1.0, 13.0, 4.0, 4.0, 30.0, 0.0]",['10' '10' '10' '10'],['5' '0' '1' '1']
4634,10116,135,17.18304616,0.953623218,0.211111111,0.299855125,0.1,0,0,0.021973096,-8.49,41.44,-8.62,41.56,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['10' '10' '10' '10'],['5' '0' '1' '1']
4629,10116,130,283.4109339,0.968522519,0.433333333,0.665987396,0.1,0,0,0.014716965,-8.49,41.44,-8.99,38.92,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 42.0, 2.0, 1.0, 20.0, 5.0, 10.0, 30.0, 0.0]",['10' '10' '10' '10'],['7' '2' '0' '1']
4631,10116,132,14.91972323,0.971036284,0.544444444,0.823799238,0.1,0,0,0.022024538,-8.49,41.44,-8.57,41.32,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 24.0, 2.0, 1.0, 13.0, 3.0, 10.0, 20.0, 0.0]",['10' '10' '10' '10'],['1' '0' '1' '0']
4630,10116,131,19.44280752,0.941112844,0.322222222,0.45469383,0.1,0,0,0.021921615,-8.49,41.44,-8.61,41.59,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 51.0, 2.0, 1.0, 13.0, 4.0, 11.0, 50.0, 0.0]",['10' '10' '10' '10'],['6' '1' '1' '0']
4632,10116,133,107.2247747,0.929020894,0.433333333,0.392284255,0.1,0,0,0.019818558,-8.49,41.44,-7.31,41.83,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[5.0, 48.0, 10.0, 6.0, 1.0, 10.0, 8.0, 50.0, 0.0]",['10' '10' '10' '10'],['6' '2' '1' '0']
4633,10116,134,82.86345711,0.938413924,0.544444444,0.44773429,0.1,0,0,0.020423921,-8.49,41.44,-7.61,41.79,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[2.0, 27.0, 2.0, 1.0, 1.0, 6.0, 5.0, 20.0, 0.0]",['10' '10' '10' '10'],['0' '2' '1' '0']
4612,10116,113,19.43455595,0.882686686,0.211111111,0.21283589,0.1,0,0,0.021921803,-8.49,41.44,-8.69,41.53,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[10.0, 46.0, 2.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['10' '10' '10' '10'],['6' '0' '1' '0']
4611,10116,112,57.51679817,0.948105978,0.211111111,0.308688145,0.1,0,0,0.021035285,-8.49,41.44,-7.96,41.11,"[5.0, 28.0, 10.0, 1.0, 11.0, 6.0, 9.0, 20.0, 0.0]","[10.0, 23.0, 2.0, 6.0, 13.0, 8.0, 6.0, 20.0, 1.0]",['10' '10' '10' '10'],['3' '2' '0' '1']
4565,10115,106,291.5869117,0.993722145,0.544444444,0.727307496,0.1,0.575,65.6305573,0.329342641,-8.26,41.18,-9.11,38.64,"[10.0, 57.0, 10.0, 1.0, 18.0, 8.0, 2.0, 50.0, 1.0]","[8.0, 50.0, 10.0, 6.0, 17.0, 3.0, 2.0, 50.0, 1.0]",['10' '10' '10' '10'],['9' '0' '0' '1']
4554,10114,135,110.2382099,0.981327699,0.655555556,0.551600956,0.6,0.866666667,208.9456404,0.555827876,-7.88,40.74,-8.62,41.56,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[8.0, 44.0, 2.0, 6.0, 9.0, 6.0, 6.0, 30.0, 1.0]",['1' '1' '1' '1'],['5' '0' '1' '1']
4545,10114,126,91.80566308,0.950627876,0.655555556,0.666222518,0.35,0.75,196.2075149,0.50087564,-7.88,40.74,-8.52,41.41,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[10.0, 40.0, 2.0, 1.0, 17.0, 6.0, 10.0, 30.0, 1.0]",['1' '1' '1' '1'],['2' '0' '1' '0']
4533,10114,114,40.46459093,0.92598984,0.433333333,0.417897897,0.85,0.566666667,104.2663311,0.248331874,-7.88,40.74,-7.95,40.38,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[8.0, 27.0, 2.0, 6.0, 13.0, 7.0, 10.0, 20.0, 1.0]",['1' '1' '1' '1'],['8' '1' '1' '1']
4526,10114,107,23.41184157,0.954507876,0.433333333,0.380346994,0.35,0.566666667,99.49769096,0.230601699,-7.88,40.74,-7.86,40.53,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[8.0, 53.0, 2.0, 6.0, 18.0, 3.0, 5.0, 50.0, 1.0]",['1' '1' '1' '1'],['0' '2' '1' '0']
4532,10114,113,110.9863688,0.964097179,0.433333333,0.434089307,0.35,0.6,87.2306399,0.243958861,-7.88,40.74,-8.69,41.53,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[10.0, 46.0, 2.0, 1.0, 2.0, 3.0, -1.0, 50.0, 1.0]",['1' '1' '1' '1'],['6' '0' '1' '0']
4539,10114,120,108.4114416,0.92707198,0.433333333,0.454499043,0.6,0.566666667,87.08634406,0.24218106,-7.88,40.74,-8.62,41.54,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[8.0, 27.0, 2.0, 6.0, 13.0, 12.0, 8.0, 20.0, 1.0]",['1' '1' '1' '1'],['4' '0' '1' '1']
4520,10114,101,110.6926016,0.976569009,0.322222222,0.46811529,0.6,0.5,56.98346557,0.166102266,-7.88,40.74,-8.61,41.57,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[10.0, 50.0, 2.0, 6.0, 2.0, 3.0, 7.0, 50.0, 1.0]",['1' '1' '1' '1'],['8' '2' '1' '1']
4522,10114,103,129.1904488,0.96692181,0.322222222,0.358330666,0.35,0,0,0.019256416,-7.88,40.74,-7.31,41.82,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[5.0, 56.0, 2.0, 1.0, 17.0, 7.0, 7.0, 50.0, 0.0]",['1' '1' '1' '1'],['8' '2' '1' '0']
4523,10114,104,116.7333676,0.971656537,0.433333333,0.321143435,0.35,0,0,0.019577197,-7.88,40.74,-7.61,41.77,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[5.0, 43.0, 2.0, 1.0, 8.0, 1.0, 10.0, 30.0, 0.0]",['1' '1' '1' '1'],['9' '0' '1' '0']
4524,10114,105,107.5036685,0.928131998,0.433333333,0.360774595,0.35,0,0,0.01981152,-7.88,40.74,-8.62,41.53,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[2.0, 39.0, 2.0, 1.0, 20.0, 7.0, 7.0, 30.0, 0.0]",['1' '1' '1' '1'],['4' '2' '1' '0']
4525,10114,106,256.1236521,0.945690399,0.322222222,0.272448836,0.35,0,0,0.015616541,-7.88,40.74,-9.11,38.64,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[8.0, 50.0, 10.0, 6.0, 17.0, 3.0, 2.0, 50.0, 1.0]",['1' '1' '1' '1'],['9' '0' '0' '1']
4521,10114,102,85.01920095,0.958631491,0.433333333,0.338236204,0.35,0,0,0.020371078,-7.88,40.74,-8.57,41.3,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[8.0, 55.0, 5.0, 6.0, 20.0, 10.0, 2.0, 50.0, 1.0]",['1' '1' '1' '1'],['5' '0' '0' '1']
4527,10114,108,41.53228319,0.940086074,0.322222222,0.244102072,0.6,0,0,0.021411859,-7.88,40.74,-7.57,40.45,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[2.0, 34.0, 10.0, 6.0, 13.0, 7.0, 6.0, 30.0, 0.0]",['1' '1' '1' '1'],['5' '1' '0' '1']
4528,10114,109,9.248109944,0.94761504,0.211111111,0.204750028,0.35,0,0,0.022152921,-7.88,40.74,-7.91,40.66,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[5.0, 46.0, 2.0, 6.0, 9.0, 1.0, -1.0, 50.0, 0.0]",['1' '1' '1' '1'],['3' '0' '0' '1']
4540,10114,121,255.1072163,0.950589718,0.433333333,0.331030743,0.85,0,0,0.015649051,-7.88,40.74,-9.11,38.65,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[5.0, 31.0, 2.0, 6.0, 13.0, 12.0, 6.0, 30.0, 0.0]",['1' '1' '1' '1'],['1' '2' '1' '1']
4535,10114,116,111.61882,0.979186313,0.211111111,0.284240826,0.6,0,0,0.019707389,-7.88,40.74,-8.61,41.58,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[2.0, 54.0, 2.0, 6.0, 2.0, 7.0, 11.0, 50.0, 0.0]",['1' '1' '1' '1'],['4' '1' '1' '0']
4536,10114,117,85.83396377,0.970922985,0.322222222,0.280840865,0.1,0,0,0.02035107,-7.88,40.74,-8.57,41.31,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[5.0, 56.0, 2.0, 1.0, 9.0, 1.0, 11.0, 50.0, 0.0]",['1' '1' '1' '1'],['5' '0' '0' '0']
4537,10114,118,130.2233691,0.972241419,0.433333333,0.328467681,0.6,0,0,0.019229577,-7.88,40.74,-7.31,41.83,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[2.0, 57.0, 2.0, 1.0, 1.0, 1.0, 9.0, 50.0, 0.0]",['1' '1' '1' '1'],['6' '2' '1' '1']
4538,10114,119,118.9154183,0.948485887,0.322222222,0.236765601,0.85,0,0,0.019521388,-7.88,40.74,-7.61,41.79,"[8.0, 40.0, 2.0, 1.0, 1.0, 10.0, 6.0, 30.0, 1.0]","[2.0, 21.0, 2.0, 1.0, 8.0, 5.0, -1.0, 20.0, 0.0]",['1' '1' '1' '1'],['1' '1' '0' '1']
